code,name,city,country,latitude,longitude,elevation
YUB,Tuktoyaktuk,Tuktoyaktuk,Canada,69.433334,-133.026389,15
YUM,Yuma Mcas Yuma Intl,Yuma,United States,32.656578,-114.60598,216
YUT,Repulse Bay,Repulse Bay,Canada,66.521389,-86.224722,80
YVO,Val D Or,Val D'or,Canada,48.053333,-77.782778,1107
YWB,Kangiqsujuaq - Wakeham Bay Airport,Kangiqsujuaq,Canada,61.588611,-71.929444,501
YWG,Winnipeg Intl,Winnipeg,Canada,49.910036,-97.239886,783
YWH,Victoria Inner Harbour Airport,Victoria,Canada,48.422778,-123.3875,0
YWP,Webequie Airport,Webequie,Canada,52.9597,-87.3689,685
YXC,Canadian Rockies Intl,Cranbrook,Canada,49.612222,-115.781944,3084
YXE,Saskatoon J G Diefenbaker Intl,Saskatoon,Canada,52.170834,-106.699722,1653
YXL,Sioux Lookout,Sioux Lookout,Canada,50.113889,-91.905278,1258
YYC,Calgary Intl,Calgary,Canada,51.113888,-114.020278,3557
YYE,Fort Nelson,Fort Nelson,Canada,58.836389,-122.596944,1253
YYH,Taloyoak,Spence Bay,Canada,69.546667,-93.576667,92
YZF,Yellowknife,Yellowknife,Canada,62.462778,-114.440278,675
YZG,Salluit Airport,Salluit,Canada,62.1794,-75.6672,743
YZH,Slave Lake,Slave Lake,Canada,55.293056,-114.777222,1912
YZT,Port Hardy,Port Hardy,Canada,50.680556,-127.366667,71
YZU,Whitecourt,Whitecourt,Canada,54.14389,-115.786667,2567
YZW,Teslin,Teslin,Canada,60.172779,-132.742778,2313
YZY,Mackenzie Airport,Mackenzie British Columbia,Canada,55.29944,-123.08333,2264
ZAD,Zadar,Zadar,Croatia,44.108269,15.346697,289
ZAG,Zagreb,Zagreb,Croatia,45.742931,16.068778,353
ZAL,Pichoy,Valdivia,Chile,-39.649956,-73.086111,59
ZAM,Zamboanga Intl,Zamboanga,Philippines,6.922419,122.059633,33
ZAR,Zaria,Zaria,Nigeria,11.130192,7.685806,2170
ZBR,Chah Bahar,Chah Bahar,Iran,25.44335,60.382114,43
ZEM,Eastmain River Airport,Eastmain River,Canada,52.2264,-78.5225,24
ZFA,Faro,Faro,Canada,62.2075,-133.375833,2351
ZFN,Tulita,Tulita,Canada,64.0833333,-125.5833333,320
ZHY,Zhongwei Xiangshan Airport,Zhongwei,China,37.5728,105.1544,4305
ZIH,Ixtapa Zihuatanejo Intl,Zihuatanejo,Mexico,17.601569,-101.460536,26
ZLT,La Tabati├Îre Airport,La Tabati├Îre,Canada,50.8308,-58.9756,102
ZMA,Mannheim Railway,Mannheim,Germany,49.479633,8.469858,200
ZNA,Nanaimo Harbour Water Airport,Nanaimo,Canada,49.183333,-123.95,0
ZNE,Newman Airport,Newman,Australia,-23.4178,119.803,1724
ZPB,Sachigo Lake Airport,Sachigo Lake,Canada,53.8911,-92.1964,876
ZQF,Trier Fohren,Trier,Germany,49.8635,6.788167,665
ZQL,Donaueschingen Villingen,Donaueschingen,Germany,47.973331,8.522223,2231
ZRB,Frankfurt-Main Hauptbahnhof,Frankfurt,Germany,50.1070257990375,8.66276050515751,372
ZSF,Springfield Amtrak Station,Springfield MA,United States,42.106,-72.593054,65
ZSJ,Sandy Lake Airport,Sandy Lake,Canada,53.0642,-93.3444,951
ZTR,Zhytomyr,Zhytomyr,Ukraine,50.270556,28.738611,0
ZTU,Zaqatala International Airport,Zaqatala,Azerbaijan,41.562222,46.667222,100
ZVA,Miandrivazo,Miandrivazo,Madagascar,-19.562778,45.450832,203
ZWR,Kota Kinabalu Airport,Kota Kinabalu,Malaysia,11.1111,11.1111,1
ZWS,Stuttgart Railway Station,Stuttgart,Germany,48.783611,9.181667,200
ZXB,Jan Mayensfield,Jan Mayen,Norway,70.961111,-8.575833,33
ZYL,Osmany Intl,Sylhet Osmani,Bangladesh,24.963242,91.866783,50
ZZU,Mzuzu,Mzuzu,Malawi,-11.44475,34.011776,4115
09J,Jekyll Island Airport,Jekyll Island,United States,31.0744722,-81.4277778,11
0P2,Shoestring Aviation Airfield,Stewartstown,United States,39.7948244,-76.6471914,1000
10C,Galt Field Airport,Greenwood,United States,42.4028889,-88.3751111,875
1C9,Frazier Lake Airpark,Hollister,United States,54.013333333333335,-124.76833333333333,152
24C,Lowell City Airport,Lowell,United States,42.95392,-85.3439058,681
24J,Suwannee County Airport,Live Oak,United States,30.300125,-83.0246944,104
3D2,Ephraim-Gibraltar Airport,Ephraim,United States,45.1354167,-87.1879444,773
3W2,Put-in-Bay Airport,Put-in-Bay,United States,41.3521,-82.497,595
41N,Braceville Airport,Braceville,United States,41.2111675,-80.9692572,900
47A,Cherokee County Airport,Canton,United States,34.3122175,-84.4221556,1219
4A9,Isbell Field Airport,Fort Payne,United States,34.4736944,-85.7213889,877
4I7,Putnam County Airport,Greencastle,United States,39.6335556,-86.8138056,842
55S,Packwood,Packwood,United States,46.3625,-121.4067,1057
60J,Ocean Isle Beach Airport,Ocean Isle Beach,United States,33.9085056,-78.4366722,32
8M8,Garland Airport,Lewiston,United States,44.8065278,-84.2761944,1218
9G1,Rock Airport,Tarentum,United States,40.6035463,-79.8261189,1063
A50,Colorado Springs East,Ellicott,United States,38.87,-104.41,6145
AAA,Anaa,Anaa,French Polynesia,-17.352606,-145.509956,10
AAF,Apalachicola Regional Airport,Apalachicola,United States,29.7276066,-85.0274416,20
AAO,Anaco,Anaco,Venezuela,9.430225,-64.470725,721
AAT,Altay Airport,Altay,China,47.866667,88.116667,2491
AAX,Araxa Airport,Araxa,Brazil,-19.563056,-46.960278,3276
ABE,Lehigh Valley Intl,Allentown,United States,40.652083,-75.440806,393
ABI,Abilene Rgnl,Abilene,United States,32.411319,-99.681897,1791
ABL,Ambler Airport,Ambler,United States,67.106389,-157.8575,334
ABQ,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,5355
ACP,Sahand Airport,Maragheh,Iran,37.348017,46.127903,4396
ACT,Waco Rgnl,Waco,United States,31.611289,-97.230519,516
ACY,Atlantic City Intl,Atlantic City,United States,39.457583,-74.577167,75
ADF,Adiyaman Airport,Adiyaman,Turkey,37.7314,38.4689,2216
ADL,Adelaide Intl,Adelaide,Australia,-34.945,138.530556,20
ADU,Ardabil Airport,Ardabil,Iran,38.325678,48.424356,4315
ADZ,Gustavo Rojas Pinilla,San Andres Island,Colombia,12.583594,-81.711192,19
AET,Allakaket Airport,Allakaket,United States,66.5519,-152.6222,441
AEY,Akureyri,Akureyri,Iceland,65.659994,-18.072703,6
AFY,Afyon,Afyon,Turkey,38.726425,30.601114,3310
AGF,La Garenne,Agen,France,44.174721,0.590556,204
AGH,├Ângelholm-Helsingborg Airport,├Ângelholm,Sweden,56.2961,12.8471,68
AGL,Wanigela Airport,Wanigela,Papua New Guinea,-9.333,149.15,0
AGP,Malaga,Malaga,Spain,36.6749,-4.499106,52
AGT,Ciudad del Este,Ciudad del Este,Paraguay,-25.4555,-54.843592,846
AGU,Jesus Teran Intl,Aguascalientes,Mexico,21.705558,-102.317858,6112
AHE,Ahe Airport,Ahe,French Polynesia,-14.4281,-146.257,11
AIA,Alliance Municipal Airport,Alliance,United States,42.053333,-102.803889,3931
AIS,Arorae Island Airport,Arorae,Kiribati,-2.633333,179.816667,6
AIZ,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,38.096035,-92.5494875,869
AJA,Campo Dell Oro,Ajaccio,France,41.923637,8.802917,18
AJF,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,29.785133,40.100006,2261
AJI,Agri Airport,Agri,Turkey,39.6546,43.0271,5462
AJY,Manu Dayak,Agadez,Niger,16.965997,8.000114,1657
AKC,Akron Fulton Intl,Akron,United States,41.0375,-81.466917,1067
AKD,Akola,Akola,India,20.699006,77.058628,999
AKK,Akhiok Airport,Akhiok,United States,56.938611,-154.1825,44
AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,68.1336,-151.743,2103
AKT,Akrotiri,Akrotiri,Cyprus,34.590416,32.987861,76
ALG,Houari Boumediene,Algier,Algeria,36.691014,3.215408,82
ALI,Alice Intl,Alice,United States,27.740889,-98.026944,178
AMI,Selaparang,Mataram,Indonesia,-8.560708,116.094656,52
AMZ,Ardmore,Ardmore,New Zealand,-37.029722,174.973333,111
ANF,Cerro Moreno Intl,Antofagasta,Chile,-23.444478,-70.4451,455
ANM,Antsirabato,Antalaha,Madagascar,-14.999411,50.320233,20
AOL,Paso De Los Libres,Paso De Los Libres,Argentina,-29.689425,-57.152078,230
APA,Centennial,Denver,United States,39.570129,-104.849294,5883
APL,Nampula,Nampula,Mozambique,-15.105611,39.2818,1444
AQC,Klawock Seaplane Base,Klawock,United States,55.554658,-133.101693,0
AQI,Qaisumah,Hafr Al-batin,Saudi Arabia,28.335192,46.125069,1174
AQP,Rodriguez Ballon,Arequipa,Peru,-16.341072,-71.583083,8405
ARC,Arctic Village Airport,Arctic Village,United States,68.1147,-145.579,2092
ARH,Talagi,Arkhangelsk,Russia,64.360281,40.430167,19
ARN,Arlanda,Stockholm,Sweden,59.651944,17.918611,137
ARR,Alto Rio Senguer Airport,Alto Rio Senguer,Argentina,-45.016667,-70.816667,2145
ART,Watertown Intl,Watertown,United States,43.991922,-76.021739,325
ARV,Lakeland,Minocqua - Woodruff,United States,45.927778,-89.730833,1629
ASA,Assab Intl,Assab,Eritrea,13.071783,42.645006,46
ASB,Ashgabat,Ashkhabad,Turkmenistan,37.986814,58.360967,692
ASH,Boire Field Airport,Nashua,United States,42.78175,-71.5147778,199
ASJ,Amami,Amami,Japan,28.430633,129.712542,27
ASP,Alice Springs,Alice Springs,Australia,-23.806667,133.902222,1789
ASU,Silvio Pettirossi Intl,Asuncion,Paraguay,-25.23985,-57.519133,292
ATJ,Antsirabe,Antsirabe,Madagascar,-19.836944,47.065278,4913
ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,70.4673,-157.436,96
ATQ,Amritsar,Amritsar,India,31.709594,74.797264,756
ATT,Camp Mabry Austin City,Austin TX,United States,30.31666,-97.7666,0
AUC,Santiago Perez,Arauca,Colombia,7.068881,-70.736925,420
AUG,Augusta State,Augusta,United States,44.320647,-69.797317,352
AUY,Anelghowhat Airport,Anelghowhat,Vanuatu,-20.2492,169.771,7
AVB,Aviano Ab,Aviano,Italy,46.031889,12.596472,410
AVP,Wilkes Barre Scranton Intl,Scranton,United States,41.338478,-75.723403,962
AWZ,Ahwaz,Ahwaz,Iran,31.337431,48.76195,66
AXM,El Eden,Armenia,Colombia,4.452775,-75.766447,3990
AYP,Coronel Fap Alfredo Mendivil Duarte,Ayacucho,Peru,-13.154819,-74.204417,8917
AZ3,Sharona,Sharona,Afghanistan,33.1277215,68.8369847,7400
AZO,Kalamazoo,Kalamazoo,United States,42.234875,-85.552058,874
AZR,Touat Cheikh Sidi Mohamed Belkebir,Adrar,Algeria,27.837589,-0.186414,919
AZS,Saman├´ El Catey International Airport,Samana,Dominican Republic,19.267,-69.742,30
BAH,Bahrain Intl,Bahrain,Bahrain,26.270834,50.63361,6
BAQ,Ernesto Cortissoz,Barranquilla,Colombia,10.889589,-74.780819,98
BAY,Tautii Magheraus,Baia Mare,Romania,47.658389,23.470022,605
BBG,Butaritari Atoll Airport,Butaritari,Kiribati,3.086521,172.811465,5
BBM,Battambang Airport,Battambang,Cambodia,13.0956,103.224,59
BBN,Bario Airport,Bario,Malaysia,3.73389,115.479,3350
BBT,Berberati,Berberati,Central African Republic,4.221583,15.786369,1929
BBU,Aurel Vlaicu,Bucharest,Romania,44.503194,26.102111,297
BCW,Benguera Island Airport,Benguera Island,Mozambique,-21.849167,35.436944,50
BDB,Bundaberg,Bundaberg,Australia,-24.903889,152.318611,107
BDH,Bandar Lengeh,Bandar Lengeh,Iran,26.532,54.824847,67
BDJ,Syamsudin Noor,Banjarmasin,Indonesia,-3.442356,114.762553,66
BDL,Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,173
BDO,Husein Sastranegara,Bandung,Indonesia,-6.900625,107.576294,2436
BEV,Teyman,Beer-sheba,Israel,31.287003,34.722953,656
BFO,Buffalo Range,Chiredzi,Zimbabwe,-21.008083,31.57855,1421
BFT,Beaufort,Beaufort,United States,32.477411,-80.723161,37
BFX,Bafoussam,Bafoussam,Cameroon,5.536919,10.354583,4347
BGA,Palonegro,Bucaramanga,Colombia,7.1265,-73.184778,3897
BGF,Bangui M Poko,Bangui,Central African Republic,4.398475,18.518786,1208
BGS,Gesundbrunnen,Berlin,Germany,52.548611,13.389444,150
BHF,Ostbahnhof,Berlin,Germany,52.51,13.434722,135
BHG,Brus Laguna Airport,Brus Laguna,Honduras,15.7631,-84.5436,2
BHH,Bisha,Bisha,Saudi Arabia,19.98435,42.620881,3887
BHM,Birmingham Intl,Birmingham,United States,33.562942,-86.75355,644
BHN,Beihan,Beihan,Yemen,14.781972,45.720083,3800
BHO,Bhopal,Bhopal,India,23.287467,77.337375,1719
BHQ,Broken Hill Airport,Broken Hill,Australia,-32.0014,141.472,958
BHU,Bhavnagar,Bhaunagar,India,21.752206,72.185181,44
BHX,Birmingham,Birmingham,United Kingdom,52.453856,-1.748028,327
BIL,Billings Logan International Airport,Billings,United States,45.80921,-108.537654,3652
BIR,Biratnagar,Biratnagar,Nepal,26.481453,87.264036,236
BJF,Batsfjord,Batsfjord,Norway,70.600278,29.6925,490
BJL,Banjul Intl,Banjul,Gambia,13.337961,-16.652206,95
BJU,Bajura Airport,Bajura,Nepal,29.50611,81.66944,4606
BJV,Bodrum - Milas,Bodrum,Turkey,37.249,27.667,19
BKI,Kota Kinabalu Intl,Kota Kinabalu,Malaysia,5.937208,116.051181,10
BKM,Bakalalan Airport,Bakalalan,Malaysia,3.974,115.618,2900
BKY,Bukavu Kavumu,Bukavu/kavumu,Congo (Kinshasa),-2.308978,28.808803,5643
BKZ,Bukoba Airport,Bukoba,Tanzania,-1.3,31.8,3745
BLE,Borlange,Borlange,Sweden,60.422017,15.515211,503
BLK,Blackpool,Blackpool,United Kingdom,53.771667,-3.028611,34
BLT,Blackwater Airport,Blackwater,Australia,-23.6031,148.807,657
BLV,Scott Afb Midamerica,Belleville,United States,38.545178,-89.835183,459
BMA,Bromma,Stockholm,Sweden,59.354372,17.94165,47
BMC,Brigham City,Brigham City,United States,41.552,-112.062,4229
BMG,Monroe County Airport,Bloomington,United States,39.1460208,-86.6166805,846
BMI,Central Illinois Rgnl,Bloomington,United States,40.477111,-88.915917,871
BMW,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,21.375,0.923889,1303
BMX,Big Mountain Afs,Big Mountain,United States,59.361247,-155.258822,663
BMY,Belep Islands Airport,Waala,New Caledonia,-19.7206,163.661,306
BN1,Bellona,Bellona,Solomon Islands,15.981666666667,-11.3,3
BNJ,Hauptbahnhof,Bonn,Germany,50.731944,7.096944,204
BNY,Bellona,Bellona,Solomon Islands,-11.302,159.8,3
BOA,Boma Airport,Boma,Congo (Kinshasa),-5.854,13.064,26
BOB,Bora Bora,Bora Bora,French Polynesia,-16.444378,-151.751286,10
BOD,Merignac,Bordeaux,France,44.828335,-0.715556,162
BOG,Eldorado Intl,Bogota,Colombia,4.701594,-74.146947,8361
BOJ,Burgas,Bourgas,Bulgaria,42.569583,27.515236,135
BOU,Bourges,Bourges,France,47.058056,2.370278,529
BOW,Bartow Municipal Airport,Bartow,United States,27.9434,-81.7834,125
BPT,Southeast Texas Rgnl,Beaumont,United States,29.950833,-94.020694,15
BQK,Brunswick Golden Isles Airport,Brunswick,United States,31.2588,-81.4665,26
BRL,Southeast Iowa Regional Airport,Burlington,United States,40.7832,-91.1255,698
BRO,Brownsville South Padre Island Intl,Brownsville,United States,25.906833,-97.425861,22
BRX,Maria Montez Intl,Barahona,Dominican Republic,18.251464,-71.1204,10
BSD,Baoshan Airport,Baoshan,China,25.053333,99.168333,500
BSR,Basrah Intl,Basrah,Iraq,30.549069,47.662142,11
BTH,Hang Nadim,Batam,Indonesia,1.121028,104.118753,126
BTI,Barter Island Lrrs,Barter Island,United States,70.133989,-143.581867,2
BTJ,Sultan Iskandarmuda,Banda Aceh,Indonesia,5.523522,95.420372,65
BTR,Baton Rouge Metro Ryan Fld,Baton Rouge,United States,30.533167,-91.149639,70
BUD,Ferihegy,Budapest,Hungary,47.436933,19.255592,495
BUQ,J M Nkomo Intl,Bulawayo,Zimbabwe,-20.017431,28.617869,4359
BUR,Bob Hope,Burbank,United States,34.200667,-118.358667,778
BVA,Tille,Beauvais,France,49.454444,2.112778,359
BVB,Boa Vista,Boa Vista,Brazil,2.846311,-60.690069,276
BVE,La Roche,Brive,France,45.150833,1.469167,379
BVI,Birdsville Airport,Birdsville,Australia,-25.8975,139.348,159
BWE,Braunschweig Wolfsburg,Braunschweig,Germany,52.319167,10.556111,295
BWK,Brac,Brac,Croatia,43.285719,16.679719,1776
BWO,Balakovo Airport,Balakovo,Russia,51.8583,47.7456,95
BXH,Balkhash Airport,Balkhash,Kazakhstan,46.8933,75.005,1446
BYH,Arkansas Intl,Blytheville,United States,35.964347,-89.943956,254
BZK,Bryansk,Bryansk,Russia,53.214194,34.176447,663
BZL,Barisal Airport,Barisal,Bangladesh,22.801,90.3012,23
BZO,Bolzano,Bolzano,Italy,46.460194,11.326383,789
BZR,Vias,Beziers,France,43.323522,3.353903,56
BZV,Maya Maya,Brazzaville,Congo (Brazzaville),-4.2517,15.253031,1048
BZY,Balti International Airport,Strymba,Moldova,47.8381,27.7815,758
C02,Grand Geneva Resort Airport,Lake Geneva,United States,42.6149167,-88.3895833,835
C23,Peleliu Airfield,Peleliu,Palau,6.998333,134.232778,9
CAE,Columbia Metropolitan,Columbia,United States,33.938833,-81.119528,236
CAU,Caruaru Airport,Caruaru,Brazil,-8.28239,-36.0135,1891
CAX,Carlisle,Carlisle,United Kingdom,54.9375,-2.809167,190
CBB,Jorge Wilsterman,Cochabamba,Bolivia,-17.421058,-66.177114,8360
CBE,Greater Cumberland Rgnl.,Cumberland,United States,39.615278,-78.760556,775
CBG,Cambridge,Cambridge,United Kingdom,52.205,0.175,47
CBO,Cotabato,Cotabato,Philippines,7.165242,124.209619,189
CBT,Catumbela Airport,Catumbela,Angola,-12.4792,13.4869,0
CCN,Chaghcharan Airport,Chaghcharan,Afghanistan,34.526667,65.271667,7383
CCS,Simon Bolivar Intl,Caracas,Venezuela,10.603117,-66.990583,235
CCZ,Chub Cay,Chub Cay,Bahamas,25.417108,-77.88085,5
CDK,CedarKey,Cedar Key,United States,29.1342222,-83.0504722,11
CDW,Caldwell Essex County Airport,Caldwell,United States,40.8752222,-74.2813611,172
CED,Ceduna Airport,Ceduna,Australia,-32.1306,133.71,77
CEI,Chiang Rai Intl,Chiang Rai,Thailand,19.952342,99.882928,1280
CEN,Ciudad Obregon Intl,Ciudad Obregon,Mexico,27.392639,-109.833111,205
CET,Le Pontreau,Cholet,France,47.082136,-0.877064,443
CFN,Donegal Airport,Dongloe,Ireland,55.044192,-8.341,30
CGD,Changde Airport,Changde,China,28.9189,111.64,0
CGM,Camiguin Airport,Camiguin,Philippines,9.25352,124.707,53
CGO,Xinzheng,Zhengzhou,China,34.519672,113.840889,495
CGQ,Changchun,Changchun,China,43.5412,125.1201,227
CGU,General Manuel Carlos Piar,Ciudad Guayana,Venezuela,8.288527,-62.760361,472
CHC,Christchurch Intl,Christchurch,New Zealand,-43.489358,172.532225,123
CHH,Chachapoyas,Chachapoyas,Peru,-6.201806,-77.856064,8333
CHM,Teniente Jaime A De Montreuil Morales,Chimbote,Peru,-9.149614,-78.52385,69
CHO,Charlottesville-Albemarle,Charlottesville VA,United States,38.138639,-78.452861,639
CHS,Charleston Afb Intl,Charleston,United States,32.898647,-80.040528,45
CHX,Cap Manuel Nino Intl,Changuinola,Panama,9.458636,-82.516806,19
CHY,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,-6.711944,156.396111,5
CID,Cedar Rapids,Cedar Rapids,United States,41.884694,-91.710806,869
CIF,Chifeng Airport,Chifeng,China,42.235,118.908,0
CIJ,Heroes Del Acre,Cobija,Bolivia,-11.040436,-68.782972,892
CIP,Chipata Airport,Chipata,Zambia,-13.5583,32.5872,3360
CIS,Canton,Canton Island,Kiribati,-2.768122,-171.710394,9
CIT,Shymkent,Chimkent,Kazakhstan,42.364167,69.478889,1385
CIU,Chippewa County International Airport,Sault Ste Marie,United States,46.2508,-84.4724,800
CJA,Mayor General FAP Armando Airport,Cajamarca,Peru,-7.139183,-78.4894,8781
CJB,Coimbatore,Coimbatore,India,11.030031,77.043383,1324
CJJ,Cheongju International Airport,Chongju,South Korea,36.7166,127.499119,191
CKL,Chkalovsky Airport,Shchyolkovo,Russia,55.878333,38.061667,152
CKY,Conakry,Conakry,Guinea,9.576889,-13.611961,72
CKZ,Canakkale Airport,Canakkale,Turkey,40.137722,26.426777,23
CLE,Cleveland Hopkins Intl,Cleveland,United States,41.411689,-81.849794,791
CLJ,Cluj Napoca,Cluj-napoca,Romania,46.785167,23.686167,1036
CLN,Carolina,Carolina,Brazil,-7.320444,-47.458667,565
CLV,Caldas Novas,Caldas Novas,Brazil,-17.7267,-48.6114,2247
CMF,Aix Les Bains,Chambery,France,45.63805,5.880225,779
CMU,Chimbu Airport,Kundiawa,Papua New Guinea,-6.02429,144.971,4974
CMW,Ignacio Agramonte Intl,Camaguey,Cuba,21.420428,-77.847433,413
CND,Mihail Kogalniceanu,Constanta,Romania,44.362222,28.488333,353
CNL,Sindal Airport,Sindal,Denmark,57.503525,10.229372,92
CNM,Cavern City Air Terminal,Carlsbad,United States,32.337472,-104.263278,3295
CNX,Chiang Mai Intl,Chiang Mai,Thailand,18.766847,98.962644,1036
CNY,Canyonlands Field,Moab,United States,38.755,-109.754722,4555
COF,Patrick Afb,Coco Beach,United States,28.234922,-80.610125,8
COH,Cooch Behar,Cooch-behar,India,26.330508,89.467203,138
COI,Merritt Island Airport,Cocoa,United States,28.3416111,-80.6854722,6
COQ,Choibalsan Airport,Choibalsan,Mongolia,48.1357,114.646,2457
COX,Congo Town Airport,Andros,Bahamas,24.158933,-77.589758,15
CPA,Cape Palmas Airport,Greenville,Liberia,4.37902,-7.69695,500
CPC,Aviador C Campos,San Martin Des Andes,Argentina,-40.075383,-71.137294,2569
CPO,Copiapo,Copiapo,Chile,-27.0,-70.0,1000
CPX,Culebra Airport,Culebra Island,Puerto Rico,18.3127,-65.3034,12
CRA,Craiova,Craiova,Romania,44.318139,23.888611,626
CRL,Brussels South,Charleroi,Belgium,50.459197,4.453817,614
CSH,Solovki Airport,Solovetsky Islands,Russia,65.03,35.7333,0
CSK,Cap Skiring,Cap Skiring,Senegal,12.4102,-16.746125,52
CSY,Cheboksary Airport,Cheboksary,Russia,56.0903,47.3473,558
CTD,Alonso Valderrama Airport,Chitr├⌐,Panama,7.98784,-80.4097,33
CTM,Chetumal Intl,Chetumal,Mexico,18.504667,-88.326847,39
CTN,Cooktown Airport,Cooktown,Australia,-15.4447,145.184,26
CTS,New Chitose,Sapporo,Japan,42.7752,141.692283,82
CTT,Le Castellet,Le Castellet,France,43.252506,5.785189,1391
CUE,Mariscal Lamar,Cuenca,Ecuador,-2.889467,-78.984397,8306
CVO,Corvallis Muni,Corvallis,United States,44.5067,-123.2915,250
CVQ,Carnarvon Airport,Carnarvon,Australia,-24.8806,113.672,13
CVS,Cannon Afb,Clovis,United States,34.382775,-103.322147,4295
CVX,Charlevoix Municipal Airport,Charelvoix,United States,45.3047778,-85.2753333,669
CWA,Central Wisconsin,Wassau,United States,44.772726,-89.646635,840
CWB,Afonso Pena,Curitiba,Brazil,-25.528475,-49.175775,2988
CXY,Capital City Airport,Harrisburg,United States,40.2171389,-76.8513611,347
CYF,Chefornak Airport,Chefornak,United States,60.149167,-164.285556,40
CYI,Chiayi,Chiayi,Taiwan,23.461779,120.39283,85
CYO,Vilo Acuna Intl,Cayo Largo del Sur,Cuba,21.616453,-81.545989,10
CYP,Calbayog Airport,Calbayog City,Philippines,12.072706,124.545092,12
CYZ,Cauayan Airport,Cauayan,Philippines,16.929861,121.753036,200
CZE,Jose Leonardo Chirinos,Coro,Venezuela,11.414867,-69.681656,52
CZN,Chisana Airport,Chisana,United States,62.071111,-142.048333,1011
DAB,Daytona Beach Intl,Daytona Beach,United States,29.179917,-81.058056,34
DAD,Danang Intl,Danang,Vietnam,16.043917,108.19937,33
DAR,Mwalimu Julius K Nyerere Intl,Dar Es Salaam,Tanzania,-6.878111,39.202625,182
DAW,Skyhaven Airport,Rochester,United States,43.2840556,-70.9292778,321
DAX,Dachuan Airport,Dazhou,China,31.3,107.5,0
DAY,James M Cox Dayton Intl,Dayton,United States,39.902375,-84.219375,1009
